simulation,baseline,baseline,algo_1,algo_1
2249,0.5926055440533976,0.0002631285760469927,0.6385606766574873,0.0003039831184246357
2250,0.5936712560016868,0.0002630719626340492,0.6399916454075968,0.0003068564188134715
2251,0.594006500007348,0.00026292082657837246,0.6420358419896408,0.00030904759392351563
2252,0.5919714957619784,0.00026129278571177233,0.6403109291617521,0.0003090742616322412
2253,0.5923577146614514,0.00026085482566560184,0.6378737419794319,0.00030728777402963547
2254,0.5950072848342761,0.00026299977677982984,0.6401696236358431,0.0003101317488695952
2255,0.5944616129609657,0.0002623120732176058,0.6402917132068062,0.00030947489985309374
2256,0.5957680929957674,0.00026239002369895674,0.6393755903436849,0.00030732446827077533
2257,0.5967444554596917,0.0002632770777411332,0.6372310173396193,0.0003051138604493573
2258,0.5967437322663028,0.0002636091037499488,0.6340798975635573,0.0003016325582532563
2259,0.5948129865908356,0.00026250392903359265,0.6345485301442054,0.00030270260946099026
2260,0.5951986721124963,0.00026331730951182096,0.6304297391746145,0.0002990461982489708
2261,0.5955737625505177,0.00026344274020970057,0.631481063330797,0.0003000919344928885
2262,0.5972634894849451,0.0002648464853678852,0.6352861898807978,0.0003043603413748679
2263,0.5975647587678289,0.00026563072468920864,0.6356214863882433,0.00030503123297208524
2264,0.5957589596622193,0.00026334016394654453,0.6354775167996887,0.00030414687777155936
2265,0.5964072406241548,0.00026391995666467705,0.6360101732883905,0.0003056799601522186
2266,0.5997167250287769,0.0002676015865954098,0.6363058186363724,0.000305994766233401
2267,0.6006466632785612,0.0002681588072374675,0.6374065939824076,0.0003074252008585063
2268,0.6013908822952602,0.0002701485075449543,0.6358156764228511,0.0003059070446873063
2269,0.6016599144451588,0.0002702693067772489,0.6351157506736345,0.000305631336507271
2270,0.6026307510578824,0.0002712040000830637,0.6359720191088609,0.00030595423102051933
2271,0.6048267296560356,0.0002730019474859812,0.6380950497799853,0.0003086836684673702
2272,0.605840118248183,0.00027427718857010676,0.6378094393746854,0.0003091697407883316
2273,0.6056951055306441,0.0002735450910763963,0.6392181739502215,0.00031030863817409075
2274,0.6066266893735247,0.00027377681384905893,0.6403971435324638,0.00031083328574780763
2275,0.6076567748144226,0.0002743052565866438,0.6432754288497472,0.000312696943031859
2276,0.6096270661808881,0.0002754682272214268,0.6449502060286137,0.0003149139634343697
2277,0.6102226734153317,0.0002758630534100947,0.6462950051471048,0.0003154524189536707
2278,0.6116330294758014,0.00027740870538069714,0.6469000096557974,0.00031548961010294295
2279,0.6115647684905163,0.0002776465527271857,0.6486704557678399,0.0003174772639803225
2280,0.6127298172909009,0.0002786108775614941,0.6492934695639235,0.0003183236152983511
2281,0.6152677377931498,0.00028081285041943704,0.6496319097289651,0.0003187798985019805
2282,0.6126124546729702,0.000278780220634992,0.6504078358052302,0.0003189584483769369
2283,0.6139883005906558,0.00027991912914906373,0.6528333206445072,0.00032120342341815085
2284,0.6146593876746022,0.00027982784352780123,0.6538207173222536,0.00032202099615211187
2285,0.6149633009416432,0.0002807914264420041,0.6536650608332089,0.0003229220174098575
2286,0.6164534704672135,0.00028195692216742275,0.652171159338899,0.00032142651680411506
2287,0.6174729913063421,0.00028254686197874647,0.6531380251860452,0.00032236968024161036
2288,0.6177624816138615,0.0002825607924651351,0.6519822899781145,0.00032187646603657843
2289,0.6171321747128184,0.00028279812928379554,0.6517862747412801,0.00032239394119685686
2290,0.6180897855126063,0.00028359685282127676,0.6514225077973836,0.00032122986584138364
2291,0.6186472527809315,0.000283822042702682,0.6515970723346618,0.00032162870131032813
2292,0.6179377723351935,0.0002833408677793498,0.649364460897447,0.00031915018154960004
2293,0.6162141555854177,0.00028150531600830783,0.6510642333460805,0.0003212007822595022
2294,0.617277856945817,0.0002821670562980906,0.6490737668628185,0.0003190414079474959
2295,0.6184303060489402,0.0002828949643404853,0.6472474114491261,0.0003171547880689011
2296,0.6193610689015248,0.0002835737172191215,0.6477196470149545,0.00031775444486414135
2297,0.6182004099709453,0.00028290713278377485,0.6486216831609231,0.0003185167227561089
2298,0.6200773922813434,0.0002845610475322756,0.6471846599794686,0.00031680024684387645
2299,0.6194149860651643,0.0002831505758159646,0.6463970860849189,0.0003151446037198478
2300,0.6899057740762958,0.0003273856723996733,0.5779080233741534,0.00024496205591523576
2301,0.6336404920773014,0.00028346232604543626,0.5506865240236567,0.00021743939662733464
2302,0.6399830334082663,0.0002967493693679477,0.5554078120804526,0.0002217476991935085
2303,0.6523292799228178,0.00030665486757266134,0.566080042539161,0.00023168557442670588
2304,0.6599254328284903,0.0003111836000792898,0.5539390044945862,0.00021811668848847784
2305,0.678031700313355,0.0003365520381737328,0.5326285248650143,0.00020528757111280935
2306,0.7123965560539799,0.00036830127052578366,0.5332580302707742,0.00020599743017389588
2307,0.7356886007193107,0.0003856251779677563,0.5448207235936484,0.00021361625055487548
2308,0.7304064907089325,0.0003833227845459021,0.5560172906275187,0.00022662354925885158
2309,0.7162909764781661,0.00036793187505698764,0.5439115320802987,0.00021615407284920592
2310,0.7094913610360772,0.00036205280823635997,0.5502685103274985,0.00022194602704171735
2311,0.7033761508289064,0.0003579115517306062,0.552724958766723,0.00022400083868842532
2312,0.6846448736751202,0.0003405869052568978,0.5600838290747755,0.0002303092995940514
2313,0.6737228640505253,0.0003307893768025832,0.5669996506852666,0.00023853994234597164
2314,0.6775022909520871,0.0003331901251091608,0.5746741436970166,0.00024352129166346737
2315,0.677048061828461,0.0003295960613003983,0.5805603478680439,0.0002467948977861668
2316,0.6788813106711569,0.0003299056600283329,0.5762306452736795,0.000243191781831438
2317,0.6758264343905587,0.00032678511369892436,0.5817884872619608,0.0002465416751354823
2318,0.6673095995030085,0.0003191223568134423,0.5883211079344066,0.000254355610749337
2319,0.6610181350121351,0.00031134568159481345,0.5916229821482324,0.0002578606573486815
2320,0.6622443660407489,0.000311432407297414,0.5917821675818319,0.0002592440962436808
2321,0.6537882171367205,0.00030341892904305,0.5932361394477574,0.0002601853544823389
2322,0.6542618465108512,0.0003041608016578727,0.5963021919536776,0.0002612471451170444
2323,0.6529976791713408,0.00030216972727343025,0.597983322625136,0.00026202693768861144
2324,0.6503323481572718,0.0003006220463978563,0.6043803974802326,0.00026781646858757297
2325,0.6509267164897226,0.0003018439632871324,0.607965069000487,0.00027091366882415406
2326,0.6550294021616349,0.0003071718961475409,0.6148516332553977,0.0002775224239562467
2327,0.6616091080120277,0.00031305647688488643,0.614269376965772,0.00027832381154066564
2328,0.6621081152325066,0.00031476674490313545,0.614964889220677,0.0002784081789970855
2329,0.6569862832586346,0.00030977826983694866,0.6149932930064219,0.0002789443090350813
2330,0.6529733944935817,0.0003072887335553873,0.6211289649891213,0.00028515399657367434
2331,0.6548024828247989,0.00031040156737189016,0.6145362200051087,0.00027920183525872934
2332,0.6522449156278981,0.00030826695379407813,0.6168532878494283,0.0002823545331342008
2333,0.6515319928964712,0.00030882192541451973,0.6165470284155473,0.00028089705763694616
2334,0.6516834965542646,0.0003085484252525419,0.6084905279675957,0.0002735131748214702
2335,0.6502390571558876,0.0003053875483510317,0.6064564367266048,0.0002723903522300918
2336,0.6484238192823512,0.00030228277522303644,0.6078917260250976,0.0002736338565430118
2337,0.6465905251357655,0.00030058960202474313,0.6092850752634031,0.00027532172231439127
2338,0.6433048848889329,0.0002986461488652096,0.6100819665473877,0.00027593702095957975
2339,0.6461285296696501,0.00030306011297003715,0.610644763684111,0.0002775675451791962
2340,0.6503320809821149,0.0003097121143088435,0.6162676733940922,0.0002822612704890819
2341,0.6519849959493287,0.0003100146323739907,0.6131158646408458,0.00028053179873203916
2342,0.653539490264521,0.00031062309764015036,0.6114711175362124,0.0002798710923937034
2343,0.6557960900640407,0.00031282433861479724,0.6149102296717532,0.00028203745376235826
2344,0.6517772349885922,0.0003105654434451572,0.6137593395688559,0.00027993171730028853
2345,0.6518041927575214,0.0003103361400719914,0.6204323612915913,0.0002847327186033224
2346,0.6512334132242176,0.0003110313323352283,0.6200673268450062,0.00028377370986842383
2347,0.6469512124779455,0.0003064491547328049,0.6183662899874086,0.00028054183680440375
2348,0.6466126341920536,0.0003047735903916666,0.6179638504356322,0.0002796226010791837
2349,0.6483440131083638,0.00030648821199388945,0.6189229689576246,0.00028038313413405883
2350,0.6514288640640711,0.00030932499535622543,0.6193648948149217,0.00028066065803518067
2351,0.651810229395076,0.0003108848145401052,0.6218333782425216,0.00028346438683983456
2352,0.6519699390711786,0.0003105505912926657,0.619670202233942,0.00028216338914470847
2353,0.6517082802367637,0.000309858749909695,0.622728854832139,0.00028574454825713337
2354,0.6514905146529845,0.00030873046378543666,0.6224105057768439,0.000285043806807677
2355,0.6559763505529972,0.000312062947804277,0.6218481394796441,0.0002840862544449664
2356,0.6558979203743498,0.00031225385550599804,0.6262078080961072,0.0002887613920278407
2357,0.6536307707365238,0.00031077294614287115,0.628263592303481,0.00029072702449409215
2358,0.654465005377675,0.00031157847565100124,0.6300199920515518,0.0002925039939493895
2359,0.6559559153860295,0.00031430200781370593,0.6293598031841453,0.00029243116491527594
2360,0.657587796863796,0.0003163552824255246,0.6323952102334185,0.0002943606882652439
2361,0.6547474841032771,0.00031459707378512407,0.6285146096464235,0.0002909804453994936
2362,0.6517826543960801,0.00031177138052599875,0.6282972993968039,0.00028999963005877787
2363,0.6498057677553851,0.00030966861475697143,0.625565014246799,0.0002872858425156504
2364,0.650816243226516,0.0003103455483767112,0.6246941484613625,0.0002875167885945829
2365,0.6510527898230958,0.00031107095713870585,0.6250287871528512,0.00028754174168789696
2366,0.6529117912926726,0.00031191108321089467,0.6264513834370686,0.0002888156799567274
2367,0.6517123972728472,0.0003103010261785672,0.6282295143551613,0.00029034588367591837
2368,0.6535648042653834,0.00031310861766106806,0.6323553403410954,0.0002945855792839694
2369,0.6527068996221395,0.0003118728309560824,0.6315324862510374,0.0002940140933669211
2370,0.6507748366371221,0.00031089731380717255,0.631950960526696,0.0002945825661175114
2371,0.6493017601379794,0.00030951828241137613,0.6336091960051412,0.00029623774287117644
2372,0.6468857695076807,0.0003075566085940974,0.6347508766904834,0.0002965833611220124
2373,0.6478260982019682,0.0003084252611137642,0.6347312781068006,0.00029668330614328174
2374,0.650072794645569,0.00030987429829411426,0.635795813929303,0.0002981600123070767
2375,0.6505313697168653,0.000310275700315034,0.636340452760005,0.00029818425618260535
2376,0.6513848703998999,0.00031163169994360843,0.6357566685983917,0.0002971147297378531
2377,0.6509149657191905,0.00031102146785998874,0.6361143351262141,0.0002978800026493425
2378,0.6489329153916136,0.000309246043287352,0.6348216676630569,0.0002970193369020966
2379,0.6497950154718336,0.0003102357127695093,0.635239328362319,0.0002974864266968517
2380,0.6491017434431174,0.00030916270495824806,0.6358824395565672,0.00029794831688342377
2381,0.6509361702667227,0.0003110065618933142,0.636241925109677,0.0002987751238774793
2382,0.6505130883728351,0.0003112098067146503,0.6373696997387248,0.0003006189684360751
2383,0.6499177754031806,0.00031078537546281194,0.6352368498205843,0.0002981246236800704
2384,0.6492452608122593,0.00031063853522067726,0.6348318232675773,0.0002981122974530508
2385,0.6494811926739636,0.0003112341467826536,0.636322983817551,0.0002994075060976642
2386,0.6508153731941178,0.00031314140412925205,0.6353568003956885,0.00029885893187132413
2387,0.6532217912392719,0.00031514898679763385,0.6355130215478224,0.00029826748667029565
2388,0.6520501883410939,0.00031389085896684225,0.634892060208947,0.00029755048303603814
2389,0.6528948247541202,0.0003147959532693977,0.6351943108415306,0.0002988988374799426
2390,0.6523173182756019,0.0003135471211986324,0.6345040353741136,0.00029824645173244356
2391,0.6502348409848814,0.0003118749214949012,0.6353184608453628,0.00029914629287332837
2392,0.648218668299442,0.00031019623214077,0.6362057386491542,0.0002999571331892823
2393,0.6493074397341241,0.0003108961197517601,0.6369499275681103,0.0003011257466356735
2394,0.6470386611794536,0.0003089876634339945,0.6348803267571356,0.0002995222188981317
2395,0.6471919230339307,0.00030955256202361476,0.6337811141613156,0.00029903614495148563
2396,0.6463502798972126,0.000309510341339559,0.6329641774073043,0.0002983069046484509
2397,0.6468767233204292,0.0003101511748602842,0.6326506425995508,0.0002978883585187828
2398,0.6458673898230369,0.0003091473124536505,0.6338798509578591,0.0002988335436255701
2399,0.6464787087745416,0.00030978940646076705,0.6342839396560164,0.0002992338511036936
2400,0.5797667582691938,0.0002451042458962686,0.7106623609897051,0.0003787926806243171
2401,0.5650028666487241,0.00022996147401642777,0.6438478478215545,0.000318007177005632
2402,0.6108978419851423,0.0002636476200750611,0.6292316437557638,0.00030007125765802047
2403,0.6169828931547002,0.0002626313010981818,0.6189482763501618,0.0002882494294466706
2404,0.6348207822590635,0.00028108828897769386,0.6206976478928987,0.0002850424244765004
2405,0.6199680965552552,0.0002704268678431159,0.624369284880631,0.0002862585477782161
2406,0.6319773622519954,0.000280164752241169,0.6192788780074097,0.00027707500121489646
2407,0.6432914042302411,0.0002919634029236005,0.6128752093837836,0.00027176240422783446
2408,0.646013923414276,0.00029373918872031347,0.6048938975917239,0.00026654408554251563
2409,0.6350821141623955,0.00028347400012708696,0.6040148645434016,0.0002694108536671064
2410,0.6296215722701909,0.00028006731425333586,0.6147757298348115,0.0002787132256301571
2411,0.6328358987046339,0.0002836442445539728,0.6251008569666203,0.0002911300436128889
2412,0.6421609243130935,0.00029094339093117295,0.624613531819939,0.00029047805976910394
2413,0.6257278107233553,0.00027715712398643005,0.6331380538208407,0.00029819560142244647
2414,0.6221830458922502,0.00027534771213436315,0.6393836572535057,0.0003076256738839519
2415,0.6279461285026608,0.0002794807226074738,0.6454299238175689,0.0003146505884237616
2416,0.630436711677421,0.0002826089999152376,0.6452661814666227,0.00031141829655603883
2417,0.6317878888495445,0.00028553791960504065,0.645649639602087,0.00031199258950035866
2418,0.631779951575088,0.0002859662376240596,0.635747242176417,0.0003014911535138754
2419,0.6291851553375047,0.00028309592931091563,0.6443164223235873,0.00030825667655942374
2420,0.6363052687366899,0.00028816542397980727,0.6497754970054979,0.0003136068713552804
2421,0.6400663115546557,0.0002925869561175541,0.6480083789201331,0.00030862387783032455
2422,0.64456576498728,0.00029615952020878853,0.6496413444791319,0.0003089547904133444
2423,0.6423998488360444,0.00029535002858642554,0.6504898328343925,0.0003097825065528643
2424,0.6453785795901523,0.00029675688178773025,0.6525596044541653,0.00031046809956584087
2425,0.638902217908803,0.00029132539702752175,0.6497615046354401,0.0003083983778470294
2426,0.6420154028782483,0.0002934891111155051,0.6534834695293594,0.0003094435551236314
2427,0.6449595053280729,0.0002952738106437532,0.653536549892713,0.00031026866247684524
2428,0.6411369748058575,0.00029034334642815166,0.6534190668545832,0.00030945768238532377
2429,0.6393449373124362,0.00028818434996721594,0.6500446022227645,0.00030607426696920866
2430,0.6434641919404842,0.0002916855742572392,0.6464745381220405,0.00030150640912150176
2431,0.6349520519325236,0.000283738064340459,0.6528694793610827,0.00030754086292577286
2432,0.6404047944054738,0.00029001951948601494,0.652569148951329,0.0003092973230825955
2433,0.6385214768067701,0.0002895617113633182,0.6561823432210961,0.0003135898815719516
2434,0.633068157681421,0.0002849180569519978,0.6580984069392879,0.0003170104830272896
2435,0.629203449085813,0.00028249822502797087,0.6552276474346415,0.0003137479009338044
2436,0.6273218287534783,0.0002806774018152826,0.6543317811136375,0.0003130371092484169
2437,0.6269977787863377,0.00028017371464862965,0.6516935330175478,0.0003114831527274535
2438,0.6281220811966716,0.0002814532821679883,0.6459451351899405,0.0003077294574665879
2439,0.6302149324974955,0.00028217182546224945,0.6507295779865025,0.0003127395491038462
2440,0.6265379037990184,0.00027877578401581195,0.6528773705375112,0.00031464687423057386
2441,0.624433456377653,0.0002763997607224994,0.6492350122444752,0.00031242285095956537
2442,0.624008921341439,0.00027566118310216,0.6483216467784411,0.00031124751970357126
2443,0.625869925331562,0.00027875567132311304,0.6453349075463489,0.0003102892517193159
2444,0.6277762958568971,0.00028014803506419593,0.6413877127960192,0.00030741407304980947
2445,0.6301590761515309,0.0002814196103983384,0.6387678717579577,0.00030609206087602194
2446,0.62674662751142,0.0002793398016406745,0.6380504931095681,0.00030462556316018764
2447,0.6279937717936122,0.000280512189038474,0.6341987118089715,0.0003013128942116218
2448,0.6230954222203389,0.0002767140968821557,0.6320064133408191,0.0002982773893866782
2449,0.621359441531384,0.000276067887270938,0.6309116833624282,0.00029811703972421934
2450,0.6221688886223014,0.0002762940665587726,0.6336693503177632,0.0003017506936559894
2451,0.6235473906528589,0.0002775496646368503,0.6349824417802288,0.0003033190022575895
2452,0.6228826300945316,0.00027671346317938384,0.6325059346904843,0.00030066089398201565
2453,0.6235346942637732,0.0002777957304834517,0.6323349568556068,0.0002993733125555849
2454,0.619462360056803,0.0002748840694056678,0.6310627199857519,0.0002972398157918644
2455,0.6234583899495787,0.000277680258760506,0.6310288836138123,0.00029698750835874797
2456,0.6248228266527505,0.0002792061480655838,0.6297975686312784,0.00029596343918819476
2457,0.6254939881297592,0.00028100157599126436,0.6283136769760741,0.00029491620694979876
2458,0.6277505268459062,0.0002825183056211586,0.6290490531218467,0.0002952245701075138
2459,0.6259727463753335,0.000281288260557859,0.6283317737598157,0.00029429691853036607
2460,0.6253487329202276,0.0002800015064100814,0.6273707312833495,0.00029304015997484094
2461,0.6279387609933078,0.00028354000991589643,0.6278336868357658,0.00029302895901796777
2462,0.6305951391086954,0.00028533838184442413,0.6297094968556937,0.00029548431337348297
2463,0.6310894848094488,0.00028562198624390947,0.6283173850971133,0.0002950038604777311
2464,0.6294913360582457,0.0002839961896738588,0.6308796475491256,0.0002977901210381528
2465,0.6276091250734547,0.00028279001997458416,0.6322593572517319,0.00029914117970920536
2466,0.6272276984178297,0.00028237656367110305,0.6312630344085879,0.00029867039761903645
2467,0.627929382203335,0.0002824882996421877,0.630727105153926,0.0002975935208863136
2468,0.6306688157528806,0.0002850440044064181,0.6313132562879192,0.0002984032533135595
2469,0.6303457501181894,0.0002851559384727389,0.63043801014478,0.00029777471329671564
2470,0.6290133807385887,0.00028371873177188383,0.6304757433939463,0.0002979615619037257
2471,0.6307766399684329,0.00028544259184243764,0.6300696429121211,0.00029681593401917805
2472,0.63313727635628,0.00028696067632946666,0.6293541799493471,0.0002959839260047513
2473,0.6334156266635762,0.00028717977003783193,0.6315074610402034,0.00029705952442886895
2474,0.6335194867179309,0.0002873689442139764,0.6328561037763802,0.00029817289044905887
2475,0.6329280987148842,0.00028649475958685835,0.6310030587438127,0.00029635676167142743
2476,0.6338500846069359,0.0002871292219843491,0.6311564119821897,0.00029630429440920584
2477,0.6345200468668021,0.0002880693515551453,0.6320585785771847,0.00029762716942385425
2478,0.6356592167020655,0.0002894542007247993,0.6324404094437581,0.0002974390703631965
2479,0.636743537330042,0.0002905911628801781,0.6327255471096641,0.0002975311766220128
2480,0.6358121862633066,0.00029031028269272785,0.6304651217948949,0.00029576145574960295
2481,0.6359758450493878,0.0002905883351245124,0.6303059864942695,0.0002957713419723035
2482,0.636557538376215,0.0002915940569058397,0.6292971281232336,0.0002938390575179203
2483,0.6374957972755035,0.0002927498182290411,0.6270448461462237,0.0002918006156276344
2484,0.6373925914902737,0.0002923197108514248,0.6246911791950758,0.0002899349933656775
2485,0.636817290224543,0.0002925626177263099,0.6228380980952051,0.00028818097135674804
2486,0.6357926908760819,0.00029184447100253144,0.622055724792448,0.00028822138616413
2487,0.6369981894505337,0.00029342827095016767,0.6216577111588775,0.00028806620523518135
2488,0.6371578489028618,0.00029410209857802375,0.6204635001886398,0.0002876393002714015
2489,0.6346350207463984,0.00029244006195663507,0.6214538970901751,0.00028854373234214596
2490,0.6350364781934857,0.0002931092514224413,0.620464175719488,0.00028791245442318114
2491,0.6352721824484455,0.00029340895337130204,0.6193713992592433,0.0002866863258713841
2492,0.6336944176631774,0.00029211422033614636,0.6182445352091658,0.000285915711612281
2493,0.6338415431842674,0.0002924322590487057,0.6184120114084546,0.0002857063151042086
2494,0.6335131185713374,0.00029206084660650557,0.6182351394061362,0.00028591876954321054
2495,0.6332443018613263,0.0002920016530151726,0.6175596786563223,0.000286139569927285
2496,0.6333343153689186,0.0002920651193901861,0.6191494864993417,0.00028746216885861697
2497,0.6343906977207581,0.0002931109009973793,0.6194116708010546,0.00028793390271961746
2498,0.6363847309234487,0.0002942952467816915,0.6198388127984571,0.0002886640634849959
2499,0.634913419082465,0.00029340315572430896,0.6187654502373523,0.00028753978073497663
2500,0.563376981038424,0.0002230141327451616,0.5979274717576551,0.00027163587069051036
2501,0.6134574138157376,0.00025810805553288797,0.6588570908222985,0.00032142702263293453
2502,0.6632998572221454,0.0003118872682263805,0.606882229358006,0.00027114492905455477
2503,0.6613478569003701,0.00031001132833877285,0.6681392623346176,0.0003301556499957861
2504,0.6600660724272072,0.00031031687928831104,0.6441401311966292,0.00030825938154132557
2505,0.650886975491541,0.0003047169307746167,0.6629191881308829,0.00033099125853942494
2506,0.6555641231948852,0.0003147276772205452,0.6528444538575168,0.0003138821444962189
2507,0.6435094683148197,0.0003027582179069342,0.6551796286735689,0.0003151372658493762
2508,0.6342336847610166,0.0002912791799759987,0.6670284252280055,0.00033153802967132576
2509,0.6186588740848116,0.0002749096735837461,0.657198580089774,0.00032019437571933736
2510,0.6220008381830929,0.0002759885352955028,0.6522850134627578,0.0003182756220391188
2511,0.6224026239906796,0.000276045252751892,0.6476989631497083,0.00031362192679812765
2512,0.6127878848830123,0.0002671043505245464,0.6400859933992689,0.0003041153872658633
2513,0.6060704010784941,0.0002627237123298148,0.6341331509369854,0.00029526384178047837
2514,0.5950058161079301,0.0002546506003937573,0.6349429302187674,0.00029600099611998135
2515,0.6004448042590536,0.0002601416564172971,0.6288819367028511,0.0002899225904196732
2516,0.5945365997473493,0.00025585528156527905,0.6306660130265823,0.00029074388586252135
2517,0.6008261275863234,0.0002609250002602826,0.6301303628971642,0.00028917109833037543
2518,0.6028752081255841,0.00026310418033442573,0.6253946837622903,0.00028418643476832856
2519,0.6026527439686322,0.0002632109841223827,0.6309335725767019,0.0002904081727842393
2520,0.6025243573499988,0.00026295496668254996,0.6313764122227259,0.0002913455206125018
2521,0.606661386707854,0.00026582547472510176,0.6277743503233446,0.0002899383621603013
2522,0.6120237772747179,0.00027135006292940405,0.6324234737217141,0.00029415964257330793
2523,0.6194718824551929,0.0002791597820986677,0.6423506303651472,0.00030243497523372567
2524,0.6197000968995078,0.00028204695363549386,0.6383804682933016,0.0002994572525725127
2525,0.6196665153287164,0.00028273406779253264,0.6389629442227456,0.0002978560517014814
2526,0.6216206860244954,0.0002836365631294311,0.6337143870337072,0.00029468955018907474
2527,0.617862376351432,0.00028056004552625704,0.6333266666344343,0.0002931753507129181
2528,0.6237118951804936,0.00028615228528879787,0.6316787518695918,0.0002912461156068328
2529,0.6219186603102695,0.00028392663828541415,0.6342330525740492,0.00029530739325184035
2530,0.6199838273024817,0.0002824855364075286,0.6335040176890119,0.00029502674604955714
2531,0.6198876836035896,0.00028436750884951157,0.6290812806691709,0.0002907848891249152
2532,0.6137805872159491,0.0002789477035098231,0.63141623131342,0.00029354101087397774
2533,0.6176972420144853,0.00028505750104903757,0.6246049812231644,0.00028882665149802876
2534,0.620998360866742,0.00028743400642294295,0.6192927348882857,0.00028465364484934097
2535,0.6214183859479575,0.0002889095443013318,0.6227245440960952,0.00028907004068711584
2536,0.6236188079629859,0.0002894943212948587,0.6210831073454691,0.0002878823384051594
2537,0.6169126078744209,0.0002843658178907602,0.6203849562504657,0.0002879357169477546
2538,0.6185166519413697,0.0002846164184233587,0.6178444771009401,0.0002857910441686359
2539,0.6200501018496656,0.00028634373635170194,0.6165291117266423,0.00028535392282162935
2540,0.6190819196877144,0.0002864211455831052,0.6173790107502917,0.0002858552607614964
2541,0.6169224296616458,0.00028343847906648815,0.6165903733951372,0.00028567987343766063
2542,0.6160048594739929,0.00028216726821440235,0.6206183542022357,0.0002899719419695991
2543,0.6145809762417971,0.0002801241087038688,0.6177567342222254,0.0002875056571835683
2544,0.6180649983364294,0.00028250707184022787,0.6181845212931998,0.000288370181033509
2545,0.6207623512677652,0.0002837426843789061,0.6148763226874588,0.0002855250127330812
2546,0.6245013565740779,0.0002875398393812805,0.6154989593781481,0.00028577241320954297
2547,0.626376346651118,0.0002897656513869202,0.6141186850325572,0.000283605495730172
2548,0.6286073001351251,0.0002916270995344186,0.6153419574070517,0.00028466099215643367
2549,0.6271839080115832,0.0002901010783172962,0.617824336002051,0.0002870189931826885
2550,0.6281954104224364,0.0002916625611354701,0.6201819547946212,0.0002875522652887831
2551,0.6274967468752243,0.0002905715429811145,0.6174614007635869,0.00028579143929822006
2552,0.6289009025141754,0.000291928447036256,0.6193691774594885,0.0002862360015442318
2553,0.6247568444100807,0.0002892566348896525,0.6198242483006393,0.0002872221114801423
2554,0.6269074482435166,0.0002907425253545013,0.6219260435306773,0.0002891438683038404
2555,0.6291590849700857,0.0002925497428998373,0.6260216730642442,0.00029255162370500756
2556,0.6314810092467944,0.00029537173968596824,0.6283141202318463,0.0002947436082928195
2557,0.6349274619708418,0.00029939623927961555,0.6253173375330028,0.00029322885938436963
2558,0.6349816999116455,0.00029984599629410107,0.62700789021033,0.0002939587150371677
2559,0.6353494999444858,0.000300558035233325,0.6289406327871796,0.0002950239160661081
2560,0.6332953087032736,0.0002983538993690033,0.6311979769936217,0.00029588232765568814
2561,0.6325907706876519,0.0002972046323411552,0.6304587412201297,0.00029520348132299265
2562,0.636480903150392,0.00030065550677155694,0.6322643571851836,0.00029612018053808554
2563,0.6370407676262245,0.0003003579988325191,0.6312114931873734,0.00029588468038064955
2564,0.6383953622416263,0.0003003322652905296,0.631806160121866,0.00029615948855440315
2565,0.6382706268188978,0.00029945734982982227,0.6314802957270427,0.00029621194647070883
2566,0.6390550008207693,0.00030032713432876044,0.6327007640312199,0.0002977410945359722
2567,0.6390537358816759,0.000299808824372022,0.6330124532951577,0.00029919599873213826
2568,0.6384594053777076,0.00029938717321225267,0.6307311760629483,0.0002976180212224352
2569,0.6384111807972122,0.0002988328963849727,0.6280159167593466,0.0002964262161664616
2570,0.638252135374695,0.0002997383484686648,0.6268869397220058,0.00029610501661559265
2571,0.63856689585547,0.0003004743982349652,0.6286232363540379,0.0002978006309798379
2572,0.6374813625140567,0.0002993944471205847,0.6297456861604319,0.00029873616093823384
2573,0.6387167870844046,0.00030028387103815657,0.6310372475373911,0.00029965975464513336
2574,0.6377957389560551,0.00029918377707431186,0.6327822891505933,0.0003012052362447831
2575,0.635437028815401,0.0002970373683295184,0.6330298353883204,0.0003019164773744784
2576,0.6351699945645131,0.0002968403086314619,0.6352268733318673,0.00030308084989877083
2577,0.6329219024803645,0.0002940175321939415,0.6358467173261229,0.0003035690416852837
2578,0.6327634500193915,0.0002937771898534144,0.6376317919747162,0.00030499751970329976
2579,0.6327191956796593,0.0002935891854735304,0.6386936704279607,0.0003064509653099844
2580,0.6323539701620069,0.00029387595635641667,0.6389978331379117,0.00030723319592866844
2581,0.6325520112593257,0.00029329444076860064,0.6391771598769835,0.00030722022808096886
2582,0.633747253201192,0.00029396867239228814,0.6391925519054107,0.0003072081933263106
2583,0.6342129703223038,0.0002948537827278905,0.639373222300565,0.0003076402461709988
2584,0.6338426609035825,0.00029417531629257366,0.6409469450469574,0.00030909416693231453
2585,0.6342811162479267,0.00029440452150088036,0.6418021776387355,0.0003103489153311978
2586,0.6344770940616841,0.000295212172715796,0.6410863211456108,0.00030981603695716896
2587,0.6358885270807337,0.0002963896419565763,0.6412928039625644,0.00031036409697952867
2588,0.6365141010183746,0.0002972790661601275,0.6421878134206154,0.00030992976092794367
2589,0.6367717843106602,0.00029749657293016746,0.640686997168219,0.0003081621152413712
2590,0.6363807534095449,0.00029796883254671166,0.6396187392994763,0.0003076828103116432
2591,0.637029870573192,0.0002987474703585542,0.6394762451381448,0.00030860858968901884
